dataset_name	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_turicensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05944	0.0	0	0.0	0.0	0	0.0	0.0	0.06692	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	1.87856	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Aeriscardovia.s__Aeriscardovia_aeriphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.00488	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia.s__Alloscardovia_omnicolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00484	0.00093	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis	0.0	0.21592	0.41044	5.07491	5.94447	2.31027	0.0	0.0	12.25402	3.79159	0.3192	0.06982	0.0	0	1.79329	0.0	0	0.0	14.17423	0.0	0.0	0	0.0	0.54479	0.0	0.0	0	0.0	0.49594	0.7505	0.0	0.0	0.71171	2.15579	0.0	0.37192	0.25534	0.0	0.0	1.04397	0.0	0.83952	0.78351	16.16074	0	0.0	0.32717	0.0	0.10697	0.3241	0.2197	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_angulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.49458	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05139	0.0	0	0.0	0.0	0.01728	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum	0.0	0.2821	0.0	0.0	0.0	0.0	0.0	0.0	2.72125	0.64524	0.06817	1.66054	0.0	0	0.44004	0.0	0	0.0	3.49667	0.0	0.0	0	0.0	0.0	0.0	0.0	0	1.41064	0.11651	1.37739	0.0	0.48865	6.0278	8.62173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.46441	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.03335	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_breve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.53892	0.00339	0	0.06916	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.09919	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01934	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_catenulatum	0.0	0.0	0.0	0.27484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.00032	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.16488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium	0.00454	0.0	1.02907	0.13666	0.0	0.03146	0.02574	0.33528	0.0	0.0	0.0	0.0	0.0	0	0.13655	0.01428	0	0.0	0.01062	0.01982	0.0008	0	0.0	0.0	0.00444	0.11251	0	0.0	0.0	0.08826	0.0	0.0	0.00813	0.01268	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.43876	0.0	0	0.0	0.0	0.0	0.0	0.02182	0.0	0.00348	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	0.00126	0.06783	1.8486	1.94677	2.31639	0.4727	0.01929	0.00139	0.06662	1.43205	0.02601	0.58277	0.08766	0	0.50531	2.03351	0	2.09406	1.68939	2.5222	0.0	0	0.00105	1.40923	0.0	0.0	0	0.0	0.50209	1.99872	0.0	0.18264	1.88087	3.80124	0.36687	0.3175	0.8369	0.0	0.01698	0.35099	0.10078	0.30212	0.0153	4.19979	0	0.00043	0.10169	0.06522	0.0	0.6521	0.01574	0.01409	0.0502
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	3.33985	0.19179	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.01164	0.08812	0.0	0.01087	0.14242	0.31805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13287	6.72821	0	0.00314	0.0	0.0	0.06016	0.0	0.0	0.0	0.03065
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pseudolongum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.37958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_pullorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00926	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Parascardovia.s__Parascardovia_denticolens	0.0	0.0	0.00318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_inopinata	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.00129	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Scardovia.s__Scardovia_wiggsiae	0.0	0.0	0.0	0.0	0.0	0.0008	0.00235	0.01916	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.16638	0	0.0	0.0	0.00569	0.0079	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00607	0.0	0.0	0.0	0.02219	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriaceae.g__Corynebacterium.s__Corynebacterium_durum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.00277	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Corynebacteriales_unclassified.g__Lawsonella.s__Lawsonella_clevelandensis	0.0	0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0.06269	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.78409	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Kocuria.s__Kocuria_kristinae	0.0	0	0	0.01155	0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_dentocariosa	0.0	0	0	0.0	0	0.0	0.02471	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0.0	0.05846	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0.00386	0	0	0.0	0	0.0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Rothia.s__Rothia_mucilaginosa	0.00039	0	0	0.0	0	0.36126	0.83536	0	0	0	0	0.07107	0	0	0.01593	0	0	0.0	0	0.0	0.01658	0.00142	0.0	0	0.03222	0.0	0	0	0	0.0049	0	0	0.00263	0.00628	0.00108	0	0	0.0	0	0	0	0	0.06607	0	0	0	0.05511	0	0	0.00524	0	0.00404	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Cutibacterium_acnes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01711	0.0	0.0	0.00251	0.0	0.0	0.00352	0.08698	0.08629	0.0	0.00883	0.01304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Cutibacterium.s__Propionibacterium_namnetense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Propionibacteriaceae.g__Propionibacterium.s__Propionibacterium_freudenreichii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium.s__Atopobium_deltae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium.s__Atopobium_parvulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Atopobium.s__Atopobium_rimae	0.0	0.0	0.0	0.0	0.0	0.0	0.02137	0.0	0.0	0.0	0.0	0.0	0.48625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.s__Olsenella_profusa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01586	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.s__Olsenella_scatoligenes	0.0	0.0	0.0	0.00165	0.0449	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.00682	0.0	0.0	0.0	0.0	0.0	0.06429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03283	0.0	0.0	0.0	0.0	0.0	0.00207	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Olsenella.s__Olsenella_uli	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_aerofaciens	0.0	0.48613	2.65259	0.8032	1.65159	0.84283	4.3541	0.0	0.71189	0.6725	0.62528	0.00266	0.0	0.17075	4.65399	0.48543	0.27707	1.63312	5.25094	0.25732	0.0	0.0	0.0	0.17443	0.0	0.0	0.12333	0.24474	0.26768	0.6552	0.08859	0.4378	7.04886	8.42313	0.82848	1.58557	0.77002	0.0	0.0	0.19239	0.14037	0.12954	1.21205	1.87144	0.0959	0.02364	0.41044	0.0	0.14509	0.1883	0.59555	0.0	0.94924
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_intestinalis	0.0	0.01283	0.00282	0.0061	0.0	0.00098	0.00434	0.0	0.00126	0.0	0.00193	0.0	0.22529	0.0	0.00815	0.00083	0.01154	0.00065	0.01049	0.00185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067	0.0	0.0	0.0	0.0	0.00511	0.00915	0.0	0.0	0.00864	0.0	0.02195	0.0	0.07205	0.0	0.00178	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.02105	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella_stercoris	0.0	0.03258	0.03348	0.02187	0.04058	0.02215	0.04584	0.0	0.00808	0.0	0.01652	0.0	0.00611	0.00083	0.05104	0.00498	0.01347	0.01867	0.10734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.00443	0.0	0.0	0.07131	0.09313	0.01868	0.03575	0.02384	0.0	0.41973	0.00703	0.00541	0.0007	0.01786	0.01841	0.0	0.0	0.00883	0.0	0.0	0.00608	0.01105	0.0	0.00661
