dataset_name	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_HMSC035G02	0	0	0	0	0	0	0	0	0	0	0	0.00916	0	0	0	0	0.00158	0	0	0.00104	0	0	0	0	0.01521	0	0	0.00986	0	0.04698	0	0.00334	0.00165	0	0	0	0	0	0.0019	0	0	0	0	0.01528	0.01393	0	0	0	0	0.00648	0	0	0	0.00107	0	0	0	0.00572	0.00889	0	0.00575	0.01225	0	0.00061	0.0065	0.00309	0.00477	0	0.00453	0.00211	0	0	0	0	0.00245	0	0	0	0.02094	0	0	0	0	0	0	0.0532	0	0	0	0	0	0	0	0	0.00384	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_HPA0247	0	0	0	0	0	0	0	0	0	0.03119	0	0	0	0	0	0.01179	0	0.02563	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01103	0	0	0	0	0	0	0	0	0	0	0.01848	0.00407	0.006	0	0	0	0.00485	0.01021	0	0	0	0.18613	0	0	0.06625	0.05625	0	0.00038	0	0	0	0	0.00689	0	0	0	0.00096	0	0.00769	0	0	0	0	0	0	0	0	0.0061	0.05684	0	0	0.01066	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_ICM47	0	0	0	0	0	0.00484	0	0.01732	0	0.00492	0	0	0	0.00629	0	0.01443	0.0112	0	0	0.02807	0	0.01407	0.01016	0	0	0	0	0.02586	0	0	0	0	7.00E-04	0.02893	0	0	0	0.03354	0	0	0.00248	0.01602	0	0.00118	0.04452	0	0	0	0	0.01409	0	0	0	0	0	0	0.04121	0	0.01914	0	0.01042	0	0.00253	0.00027	0.01938	0	0.01609	0	0.01796	0.00545	0	0	0	0	0.00094	0	0.00335	0	0.00823	0	0	0.00693	0	0	0	0	0	0	0	0	0.03609	0	0.00121	0	0	0.0055
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_S6_Spd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886	0	0	0	0	0.00437	0	0	0.00444	0	0	0	0.0037	0	0	0	0	0	0	0	0.00105	0	0.00299	0	0	0.00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02096	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.01138	0.0	0.00433	0.0	0	0.00555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01381	0.0	0.0	0.0	0.0	0.0165	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_sp_oral_taxon_448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00382	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00221	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces_turicensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Varibaculum.s__Varibaculum_cambriense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Aeriscardovia.s__Aeriscardovia_aeriphila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00531	0.00376	0.0	0.00433	0.01001	0	0.00716	0.00317	0	0.0	0.0	0.0	0.02411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.01563	0.01826	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.0	0.0	0.00865	0.0	0.0	0.0	0.00246	0	0.00964	0.0	0.03856	0.0	0.01401	0.00701	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00899	0.00312	0.00952	0.015	0.0	0.00915	0.01312	0.02679	0.00396	0.0	0.0	0.00173	0.00617	0.0	0.01447	0.00574	0.00524	0.0	0.0	0.00863	0.0	0.0	0.02492	0.00454	0.00585	0.0	0.0	0.0	0.0	0.00885	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Alloscardovia.s__Alloscardovia_omnicolens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.02522	0.0	0.05095	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00747	0.0	0.0	0.0	0.0	0.0	0.00825	0.0	0.00413	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_adolescentis	0.47614	2.36523	2.55557	1.28554	0.21011	0.44852	3.37775	0.90411	0.85926	1.73591	0.99716	1.19193	1.89158	0	0.0	1.10738	0	0.06998	0.95925	0.0	0.0	1.76726	3.67218	0.32203	0.0	1.10115	1.58959	0.0	0.11346	0	1.64043	6.32668	0.0	2.42756	0.07392	0.0	0.13002	1.06694	1.4793	2.12276	0.0	0.03466	0.80553	0.01867	0.00317	0.0	0.0	0	0.0	0.00735	19.31495	0.0	7.16009	2.24681	2.73293	0.87637	2.44912	0.0	3.17208	0.0	0	4.42173	0.57122	1.24487	6.47442	0.0	13.56853	5.77898	6.69102	4.54158	1.70214	0.0	2.15785	7.80626	0.0	5.04918	1.84593	0.0	3.08287	2.13042	0.0	1.70911	1.34607	12.99257	0.26989	0.0	0.0	0.0	3.62662	1.86567	0.80276	26.87896	0.0	4.97342	0.21092	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_angulatum	0.0	0.0	0.0	0.0	0.0	1.31105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_animalis	0.0	0.0	0.0	0.0	0.03859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11014	0	0.0	0.0	0	0.0	0.05961	0.10881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07374	0	2.32586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02191	0.0	0.0	0.0	0.0	0.0	0.0	0.22704	0.0	0.0	0.0	0.0	0.25339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72758	0.0	0.0	0.14089	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_bifidum	0.0	0.0	0.0	0.0	0.07405	0.0	1.19017	0.0	0.0	0.0	0.0	0.0	0.30381	0	0.0	0.5407	0	0.0	0.0	0.04607	0.0	0.02175	3.98029	0.0	0.0	0.08888	2.12148	0.0	1.24431	0	0.80416	3.2416	0.0	0.0	0.00266	1.21482	0.0	0.0	0.0	1.47841	0.0	1.70415	0.0	0.02076	0.0	0.0	0.0	0	0.01575	0.0	0.54358	0.0	6.83969	0.0	0.5303	0.04078	0.0	0.0	0.0	0.0	0	0.0	0.0	0.01803	0.0	0.0	0.26924	0.06819	1.04322	1.64208	0.0	2.90259	0.0	0.0	0.0	1.18354	0.0	0.0	0.0	0.0	0.0	0.02286	0.0	1.0624	0.0	0.0	0.0	0.0	0.0	0.0	0.11706	0.0	0.0	0.59144	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_breve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.07094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_catenulatum	0.0	0.0	0.0	0.0	0.07257	0.0	0.0	0.0	0.0044	0.0	0.0	0.5314	0.0	0	0.0	0.0	0	0.0	0.02022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.64752	0	0.18505	2.15911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.36446	0.0	0.0	0.0	0.0	0.0	0	0.0	1.19531	0.0	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25201	0.0	0.0	0.0	0.0	0.0	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_dentium	0.0	0.0	0.01138	0.0	0.0	0.0	0.01735	0.0	0.00595	0.0	0.0	0.01957	0.0	0	0.0	0.02617	0	0.0	0.0	0.0	0.0	0.0	0.06328	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.01797	0.0	0.0	0.0	0.0	0.027	0.04286	0.0	0.59886	0.0	0.0	0.0	0.0	0	0.0	0.0	0.00401	0.0	0.0	0.36434	0.0	0.0	0.23043	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.1114	0.0	0.0	0.04128	0.0	0.06967	0.0	0.05073	0.26858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18666	0.0	0.04748	0.00187	0.0	0.0	0.0	0.0	0.0	0.0	0.19789	0.0	0.02585
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium_longum	0.26373	0.93566	3.19413	0.47349	1.49593	1.09138	0.0	1.04266	0.77413	1.46607	0.0	1.8131	1.64603	0	1.70973	2.09149	0	0.30785	1.97709	0.02787	5.85394	0.30081	1.57744	1.15705	0.0	1.87868	1.92019	1.16265	1.54315	0	1.91257	2.02788	1.11066	0.55936	0.69103	0.58597	0.29509	0.47409	2.6247	0.3465	4.94065	1.26217	0.25191	0.0	0.28906	0.00834	1.31456	0	4.24766	1.17892	1.77064	0.02695	0.80318	0.64737	1.86811	2.21573	0.25901	6.32059	0.0	0.56237	0	0.49048	1.35475	0.2981	0.81939	0.88532	0.33904	0.11628	0.91174	1.98258	0.03447	1.84762	0.0	5.07459	0.49069	1.29396	0.0	0.70841	0.04177	0.0	3.21707	0.53866	0.15061	2.03215	2.46072	2.80425	1.69018	1.33361	0.98593	1.17475	0.53887	0.90656	0.0	1.72193	2.05945	0.01504
